station_id,destination_id,hour,temperature,humidity,weekday,is_holiday,passenger_volume_last_hour,weather_condition,day_type,passenger_flow
101,201,14:00,31.3,87,Sunday,No,876,Clear,Weekend,Medium
103,203,12:00,39.6,82,Tuesday,No,549,Cloudy,Weekend,High
104,205,12:00,23.5,74,Thursday,No,500,Clear,Weekend,Low
105,204,06:00,26,61,Wednesday,Yes,240,Foggy,Weekend,Low
102,205,20:00,33.6,38,Monday,Yes,266,Clear,WorkingDay,Low
105,202,12:00,34.1,30,Sunday,No,914,Foggy,WorkingDay,Medium
103,204,20:00,23.1,84,Friday,Yes,723,Rainy,Weekend,Low
102,201,08:00,31.4,89,Saturday,No,801,Foggy,Weekend,Medium
105,204,08:00,21.5,46,Wednesday,Yes,213,Rainy,Weekend,Medium
103,204,12:00,31.8,87,Saturday,Yes,422,Clear,Weekend,Medium
102,203,08:00,25.5,58,Saturday,Yes,615,Cloudy,Weekend,Low
105,204,10:00,26.8,61,Monday,No,136,Clear,Weekend,Low
103,204,10:00,21.1,64,Sunday,No,314,Clear,WorkingDay,Medium
105,202,16:00,37.3,46,Friday,No,808,Clear,Weekend,Low
103,205,10:00,33.9,70,Saturday,No,976,Clear,WorkingDay,Medium
101,205,10:00,28.4,57,Monday,No,801,Rainy,WorkingDay,High
105,201,12:00,32.7,53,Wednesday,No,464,Cloudy,Weekend,Low
102,205,08:00,36.7,89,Sunday,Yes,286,Foggy,WorkingDay,Low
104,203,08:00,23.8,74,Tuesday,Yes,576,Cloudy,Weekend,High
104,201,16:00,33.9,32,Saturday,No,755,Clear,Weekend,Medium
104,203,16:00,38.7,34,Monday,No,411,Foggy,Weekend,Medium
102,201,10:00,31.7,88,Thursday,No,975,Foggy,WorkingDay,Medium
101,201,18:00,27.4,68,Thursday,Yes,195,Cloudy,WorkingDay,Medium
105,202,10:00,32.1,77,Saturday,No,657,Clear,WorkingDay,High
104,203,12:00,39.4,52,Sunday,Yes,576,Rainy,Weekend,High
103,202,18:00,31.4,80,Saturday,Yes,272,Cloudy,Weekend,Medium
102,201,20:00,25.9,77,Wednesday,Yes,939,Foggy,WorkingDay,High
102,205,10:00,39.3,64,Sunday,Yes,799,Foggy,Weekend,Medium
104,202,06:00,22.5,88,Monday,Yes,904,Cloudy,Weekend,High
105,203,08:00,29.2,49,Friday,Yes,729,Rainy,WorkingDay,Low
103,201,20:00,20.7,62,Sunday,Yes,276,Foggy,WorkingDay,Medium
104,204,06:00,31.8,47,Saturday,Yes,395,Cloudy,Weekend,Medium
105,203,14:00,28.3,34,Thursday,Yes,914,Cloudy,Weekend,Medium
104,203,20:00,36,30,Wednesday,Yes,875,Cloudy,Weekend,Low
102,204,06:00,20.3,31,Saturday,No,439,Rainy,WorkingDay,Low
101,201,06:00,35.4,35,Wednesday,No,509,Foggy,Weekend,High
101,204,08:00,35.1,83,Sunday,Yes,905,Rainy,Weekend,Low
105,205,08:00,27.1,78,Monday,Yes,286,Foggy,Weekend,Medium
102,205,06:00,28,86,Sunday,No,552,Cloudy,Weekend,High
101,203,06:00,26.7,81,Thursday,Yes,114,Rainy,Weekend,Low
105,205,16:00,20.3,43,Thursday,No,319,Cloudy,Weekend,High
103,205,06:00,27.6,78,Sunday,No,161,Clear,Weekend,High
105,205,10:00,24.9,43,Wednesday,No,556,Rainy,Weekend,Low
104,202,18:00,23.5,50,Thursday,Yes,937,Cloudy,Weekend,Low
104,205,14:00,24.1,86,Saturday,No,216,Cloudy,Weekend,High
101,204,14:00,27,63,Friday,No,139,Clear,Weekend,Low
105,204,06:00,25.4,53,Friday,Yes,926,Clear,Weekend,High
103,205,16:00,23.7,52,Monday,No,226,Foggy,WorkingDay,High
103,203,10:00,29.5,55,Saturday,No,573,Clear,WorkingDay,High
103,202,18:00,31.4,80,Saturday,Yes,272,Cloudy,Weekend,Medium
103,204,18:00,22.4,70,Saturday,No,100,Cloudy,Weekend,High
102,201,08:00,38.9,31,Saturday,Yes,596,Cloudy,Weekend,Medium
105,204,10:00,39.7,53,Tuesday,No,228,Rainy,WorkingDay,Low
103,201,16:00,34.2,48,Monday,No,247,Cloudy,WorkingDay,Medium
101,202,16:00,31.4,78,Friday,No,611,Cloudy,WorkingDay,High
102,202,06:00,30.4,31,Thursday,Yes,921,Cloudy,WorkingDay,Low
104,201,14:00,28,39,Friday,No,857,Foggy,WorkingDay,Low
103,205,12:00,24.4,42,Tuesday,Yes,895,Rainy,Weekend,Low
104,205,20:00,25.7,33,Sunday,No,245,Rainy,Weekend,Medium
102,204,14:00,38.8,36,Tuesday,Yes,278,Foggy,Weekend,Low
102,203,12:00,20,42,Wednesday,No,240,Foggy,WorkingDay,High
103,204,06:00,32.2,37,Monday,No,134,Foggy,WorkingDay,High
104,203,10:00,32.2,73,Wednesday,No,956,Rainy,Weekend,Low
101,201,12:00,28.2,86,Tuesday,Yes,858,Cloudy,Weekend,Low
104,203,14:00,36.2,30,Saturday,No,418,Rainy,Weekend,Medium
104,205,12:00,23.5,74,Thursday,No,500,Clear,Weekend,Low
102,203,12:00,20,42,Wednesday,No,240,Foggy,WorkingDay,High
103,203,12:00,39.6,82,Tuesday,No,549,Cloudy,Weekend,High
101,203,12:00,23.7,44,Wednesday,Yes,252,Clear,Weekend,Medium
104,204,14:00,28.5,53,Sunday,No,291,Clear,Weekend,Low
101,203,12:00,34.9,55,Thursday,No,840,Rainy,Weekend,High
102,201,12:00,38.5,36,Monday,No,309,Clear,Weekend,Low
103,203,10:00,29.3,42,Saturday,Yes,219,Foggy,WorkingDay,Medium
104,201,08:00,38.2,87,Sunday,Yes,998,Cloudy,Weekend,High
102,201,08:00,29.9,87,Friday,Yes,600,Foggy,Weekend,Low
103,205,08:00,22.2,86,Thursday,Yes,443,Cloudy,Weekend,Low
103,204,06:00,32.2,37,Monday,No,134,Foggy,WorkingDay,High
105,204,10:00,26.8,61,Monday,No,136,Clear,Weekend,Low
101,201,14:00,27.5,58,Tuesday,Yes,370,Rainy,WorkingDay,Low
104,205,16:00,23,80,Saturday,No,106,Cloudy,WorkingDay,Medium
103,204,08:00,39,73,Tuesday,No,539,Cloudy,WorkingDay,High
103,204,06:00,32.2,37,Monday,No,134,Foggy,WorkingDay,High
105,201,18:00,28.2,44,Monday,No,137,Foggy,Weekend,High
105,202,14:00,27.1,76,Friday,Yes,602,Rainy,Weekend,High
102,205,20:00,33.6,38,Monday,Yes,266,Clear,WorkingDay,Low
105,205,16:00,20.3,43,Thursday,No,319,Cloudy,Weekend,High
103,203,06:00,29,44,Sunday,Yes,641,Rainy,WorkingDay,High
101,202,14:00,34.3,34,Sunday,Yes,734,Cloudy,Weekend,Medium
103,205,10:00,35.6,35,Friday,No,566,Foggy,Weekend,High
102,203,08:00,30.6,82,Tuesday,No,715,Rainy,Weekend,Medium
103,205,12:00,22.8,57,Saturday,No,799,Clear,WorkingDay,High
105,201,10:00,36.3,46,Monday,Yes,491,Rainy,Weekend,High
103,203,08:00,32.1,30,Thursday,No,980,Clear,Weekend,Medium
101,203,12:00,23.6,79,Tuesday,Yes,214,Foggy,Weekend,High
105,201,06:00,34.3,47,Thursday,Yes,370,Foggy,Weekend,Medium
103,203,12:00,37.7,84,Monday,Yes,108,Foggy,WorkingDay,Low
102,204,08:00,33.2,62,Tuesday,No,670,Clear,WorkingDay,High
101,202,06:00,36.6,75,Wednesday,No,429,Foggy,Weekend,Low
102,201,06:00,37.9,65,Sunday,Yes,256,Foggy,WorkingDay,Medium
103,201,14:00,36.1,68,Saturday,Yes,521,Foggy,Weekend,Low
101,201,12:00,34.3,48,Friday,Yes,756,Cloudy,Weekend,Medium
102,203,08:00,38.7,61,Saturday,Yes,583,Clear,WorkingDay,Low
102,205,18:00,29.5,59,Saturday,No,471,Cloudy,Weekend,Medium
101,202,06:00,39.7,76,Thursday,No,738,Rainy,WorkingDay,High
104,203,18:00,23.1,65,Wednesday,No,944,Clear,Weekend,Medium
101,202,16:00,39.7,52,Wednesday,Yes,227,Clear,Weekend,Medium
102,201,10:00,23.3,84,Friday,Yes,896,Rainy,WorkingDay,Low
104,205,10:00,33.1,56,Sunday,Yes,806,Foggy,WorkingDay,Low
103,203,10:00,29.5,55,Saturday,No,573,Clear,WorkingDay,High
105,201,18:00,39.8,63,Sunday,No,687,Cloudy,WorkingDay,High
105,205,16:00,33.4,50,Thursday,No,834,Rainy,WorkingDay,Medium
105,201,18:00,31.4,87,Friday,No,490,Cloudy,WorkingDay,High
102,205,08:00,38.2,65,Monday,No,661,Clear,WorkingDay,High
102,202,18:00,30.9,70,Thursday,No,256,Rainy,Weekend,High
102,205,18:00,28.4,85,Thursday,Yes,418,Clear,Weekend,Medium
104,204,20:00,30.7,63,Tuesday,No,722,Rainy,WorkingDay,Low
103,205,10:00,35.6,35,Friday,No,566,Foggy,Weekend,High
102,204,08:00,39.6,60,Wednesday,Yes,105,Rainy,Weekend,Low
103,205,18:00,37.5,46,Saturday,Yes,203,Foggy,Weekend,Medium
105,201,18:00,34.6,50,Monday,Yes,714,Clear,WorkingDay,High
104,205,10:00,34.4,89,Wednesday,Yes,931,Cloudy,WorkingDay,Medium
103,205,12:00,24.8,89,Tuesday,No,554,Rainy,WorkingDay,Low
102,201,12:00,32.5,73,Friday,No,792,Foggy,WorkingDay,High
103,203,10:00,31.7,37,Friday,No,122,Foggy,WorkingDay,High
104,202,14:00,28.2,59,Tuesday,No,194,Rainy,Weekend,Medium
105,205,06:00,28.9,52,Friday,Yes,430,Cloudy,WorkingDay,Medium
104,201,10:00,27.2,56,Thursday,Yes,589,Clear,Weekend,Medium
103,202,20:00,35.2,55,Friday,No,602,Clear,WorkingDay,High
102,201,12:00,32.5,73,Friday,No,792,Foggy,WorkingDay,High
101,204,14:00,23,83,Tuesday,No,619,Foggy,WorkingDay,Low
101,201,14:00,31.3,87,Sunday,No,876,Clear,Weekend,Medium
101,203,12:00,27.6,30,Friday,Yes,395,Cloudy,Weekend,Medium
103,201,06:00,38.3,38,Thursday,Yes,939,Clear,WorkingDay,Low
104,201,12:00,33.9,82,Saturday,Yes,740,Clear,Weekend,High
103,205,12:00,24.4,42,Tuesday,Yes,895,Rainy,Weekend,Low
105,205,18:00,27.8,69,Monday,No,110,Rainy,WorkingDay,Low
103,201,18:00,20.9,63,Thursday,No,431,Foggy,WorkingDay,High
105,204,12:00,21.4,56,Monday,No,291,Cloudy,WorkingDay,Medium
104,205,20:00,34.1,69,Tuesday,No,141,Foggy,Weekend,High
105,201,20:00,23.3,56,Thursday,Yes,748,Cloudy,Weekend,Medium
105,204,10:00,39.7,66,Monday,Yes,476,Rainy,WorkingDay,High
103,201,06:00,39,33,Wednesday,Yes,237,Foggy,Weekend,Medium
105,202,12:00,20.7,87,Monday,No,358,Rainy,Weekend,High
102,205,06:00,36,41,Saturday,Yes,789,Foggy,Weekend,Low
101,205,10:00,24.8,84,Monday,Yes,624,Cloudy,Weekend,Low
104,203,18:00,33,82,Thursday,Yes,216,Clear,WorkingDay,High
101,204,16:00,30,83,Thursday,Yes,217,Cloudy,WorkingDay,Medium
102,204,16:00,28.2,72,Wednesday,Yes,640,Foggy,Weekend,Low
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
101,205,12:00,34.9,32,Saturday,Yes,500,Foggy,WorkingDay,High
102,203,16:00,35.4,54,Thursday,No,458,Clear,Weekend,Medium
105,205,06:00,21.7,48,Saturday,Yes,747,Rainy,Weekend,Medium
101,201,06:00,32.5,40,Tuesday,Yes,845,Clear,Weekend,High
101,201,18:00,22.6,70,Tuesday,Yes,712,Clear,WorkingDay,High
101,201,10:00,37.6,48,Sunday,Yes,435,Clear,WorkingDay,Low
103,201,06:00,36.3,36,Thursday,No,316,Clear,Weekend,Medium
103,201,12:00,21.6,43,Thursday,No,183,Cloudy,WorkingDay,High
104,204,20:00,27.6,81,Tuesday,No,931,Rainy,WorkingDay,Low
101,203,06:00,26.7,81,Thursday,Yes,114,Rainy,Weekend,Low
105,205,16:00,33.4,50,Thursday,No,834,Rainy,WorkingDay,Medium
104,202,08:00,24.6,86,Wednesday,No,727,Clear,WorkingDay,Low
105,201,10:00,23.6,66,Saturday,Yes,377,Foggy,WorkingDay,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
104,201,16:00,33.9,32,Saturday,No,755,Clear,Weekend,Medium
101,202,14:00,26.2,77,Friday,No,559,Cloudy,WorkingDay,Medium
102,201,18:00,30.5,30,Thursday,No,788,Foggy,Weekend,Low
101,204,12:00,37.3,35,Sunday,Yes,217,Foggy,Weekend,Medium
104,205,06:00,33.9,72,Friday,Yes,345,Rainy,Weekend,High
105,204,10:00,33.8,85,Saturday,Yes,449,Clear,WorkingDay,Medium
105,203,10:00,20.6,38,Saturday,No,823,Clear,WorkingDay,Low
105,204,10:00,30.7,76,Friday,Yes,327,Rainy,WorkingDay,High
101,205,08:00,35.6,72,Tuesday,Yes,761,Clear,WorkingDay,High
102,204,20:00,27.6,68,Saturday,Yes,190,Rainy,WorkingDay,Low
103,204,10:00,30.4,74,Tuesday,Yes,525,Foggy,Weekend,Low
101,204,14:00,27,63,Friday,No,139,Clear,Weekend,Low
102,201,20:00,25.9,77,Wednesday,Yes,939,Foggy,WorkingDay,High
103,202,16:00,29,62,Monday,Yes,147,Foggy,Weekend,High
105,204,08:00,26.8,80,Thursday,No,716,Foggy,WorkingDay,Medium
105,204,10:00,25.4,68,Sunday,Yes,253,Clear,WorkingDay,High
101,203,14:00,22.4,63,Thursday,No,230,Cloudy,WorkingDay,Medium
105,205,12:00,36.8,36,Monday,No,448,Clear,WorkingDay,High
105,202,12:00,34.1,30,Sunday,No,914,Foggy,WorkingDay,Medium
102,201,20:00,27.1,89,Sunday,Yes,287,Clear,WorkingDay,High
104,203,16:00,38.7,34,Monday,No,411,Foggy,Weekend,Medium
101,201,18:00,27.4,68,Thursday,Yes,195,Cloudy,WorkingDay,Medium
101,202,18:00,25.3,31,Thursday,Yes,741,Cloudy,Weekend,High
102,203,14:00,39.5,56,Sunday,Yes,601,Foggy,WorkingDay,Low
104,203,18:00,33.4,62,Sunday,Yes,552,Cloudy,WorkingDay,Medium
103,204,12:00,24.8,80,Thursday,No,210,Foggy,Weekend,Low
101,203,12:00,39.4,38,Monday,No,173,Clear,Weekend,High
103,204,14:00,27.3,76,Monday,Yes,662,Foggy,WorkingDay,Low
103,204,10:00,29.1,79,Sunday,Yes,298,Rainy,Weekend,Low
101,201,10:00,20.9,86,Thursday,Yes,317,Cloudy,WorkingDay,Medium
102,202,16:00,22.9,32,Monday,Yes,761,Cloudy,WorkingDay,Medium
103,201,14:00,36.1,73,Friday,No,439,Cloudy,Weekend,Medium
103,203,10:00,31.7,37,Friday,No,122,Foggy,WorkingDay,High
104,202,18:00,29.5,76,Monday,No,763,Foggy,WorkingDay,High
104,205,16:00,23,80,Saturday,No,106,Cloudy,WorkingDay,Medium
104,204,18:00,38.6,75,Saturday,Yes,891,Cloudy,WorkingDay,High
101,202,12:00,24.7,43,Friday,Yes,509,Rainy,Weekend,Low
103,203,12:00,33.9,86,Monday,Yes,501,Rainy,Weekend,Low
104,203,08:00,31.1,51,Thursday,Yes,960,Clear,Weekend,Medium
101,204,14:00,36.1,33,Sunday,Yes,448,Clear,WorkingDay,Low
101,201,08:00,23.2,40,Thursday,No,545,Cloudy,Weekend,High
101,203,20:00,31.5,64,Thursday,Yes,647,Clear,Weekend,Medium
105,205,06:00,21.7,48,Saturday,Yes,747,Rainy,Weekend,Medium
104,205,16:00,21,88,Sunday,Yes,464,Rainy,WorkingDay,Medium
105,202,18:00,34.4,55,Friday,No,625,Clear,Weekend,Low
102,205,12:00,35.2,43,Thursday,No,315,Foggy,WorkingDay,Low
105,204,12:00,39.7,30,Sunday,No,669,Cloudy,Weekend,Low
104,202,20:00,35,89,Wednesday,No,897,Clear,Weekend,Low
102,202,12:00,21.6,73,Saturday,Yes,271,Foggy,Weekend,Low
102,201,18:00,35.2,60,Saturday,No,760,Rainy,WorkingDay,Low
102,203,14:00,39.5,56,Sunday,Yes,601,Foggy,WorkingDay,Low
105,201,14:00,29.2,63,Monday,Yes,513,Cloudy,WorkingDay,Low
105,203,16:00,39.9,32,Saturday,Yes,259,Rainy,WorkingDay,Low
102,201,14:00,36.7,46,Sunday,No,352,Rainy,Weekend,Medium
102,205,14:00,23,62,Tuesday,No,510,Cloudy,WorkingDay,Low
102,205,14:00,25.2,34,Monday,No,275,Cloudy,WorkingDay,High
104,203,14:00,38.2,52,Sunday,Yes,330,Rainy,WorkingDay,Low
104,203,20:00,36,30,Wednesday,Yes,875,Cloudy,Weekend,Low
103,204,16:00,27,62,Wednesday,Yes,383,Rainy,Weekend,Medium
102,203,12:00,30,76,Thursday,Yes,327,Cloudy,Weekend,Medium
101,203,12:00,31.2,77,Saturday,Yes,930,Rainy,WorkingDay,Medium
101,201,06:00,35.4,35,Wednesday,No,509,Foggy,Weekend,High
104,205,06:00,36.4,69,Monday,Yes,941,Foggy,WorkingDay,High
102,203,12:00,36.9,49,Wednesday,Yes,251,Foggy,WorkingDay,Low
103,202,18:00,34.5,72,Saturday,Yes,559,Clear,WorkingDay,High
101,205,18:00,30.2,86,Friday,Yes,135,Cloudy,WorkingDay,High
102,204,08:00,33.2,62,Tuesday,No,670,Clear,WorkingDay,High
102,201,10:00,26.5,48,Thursday,No,823,Cloudy,WorkingDay,High
103,205,18:00,28.7,74,Sunday,No,752,Foggy,WorkingDay,Low
101,202,18:00,29.4,56,Saturday,No,683,Foggy,Weekend,Low
102,204,12:00,24.3,75,Friday,No,997,Clear,Weekend,Low
103,202,16:00,37.3,61,Wednesday,No,574,Clear,WorkingDay,High
101,205,14:00,38.8,31,Sunday,No,291,Rainy,WorkingDay,High
105,203,12:00,29.3,51,Saturday,Yes,413,Foggy,WorkingDay,Low
104,205,20:00,25.7,33,Sunday,No,245,Rainy,Weekend,Medium
105,202,18:00,34.4,55,Friday,No,625,Clear,Weekend,Low
104,201,08:00,34.4,85,Wednesday,No,913,Rainy,Weekend,High
104,201,08:00,35.6,40,Sunday,Yes,972,Foggy,Weekend,Medium
102,203,08:00,38.7,61,Saturday,Yes,583,Clear,WorkingDay,Low
104,201,14:00,25,48,Tuesday,Yes,138,Rainy,WorkingDay,Medium
101,204,14:00,32,65,Saturday,No,391,Cloudy,Weekend,Medium
105,205,12:00,23.8,48,Friday,Yes,888,Rainy,Weekend,Low
102,202,08:00,27,40,Tuesday,No,512,Rainy,WorkingDay,Low
103,204,20:00,21.3,70,Wednesday,Yes,198,Clear,Weekend,High
103,202,16:00,29,62,Monday,Yes,147,Foggy,Weekend,High
105,202,06:00,26.5,47,Sunday,No,106,Clear,Weekend,Low
104,205,06:00,33.9,72,Friday,Yes,345,Rainy,Weekend,High
101,202,18:00,34.1,34,Saturday,No,128,Clear,WorkingDay,Medium
105,202,14:00,39.8,42,Wednesday,Yes,267,Cloudy,Weekend,High
105,204,06:00,38,63,Thursday,Yes,826,Cloudy,WorkingDay,High
103,205,18:00,37.5,46,Saturday,Yes,203,Foggy,Weekend,Medium
103,204,16:00,27,62,Wednesday,Yes,383,Rainy,Weekend,Medium
104,205,10:00,30.4,49,Saturday,Yes,989,Rainy,WorkingDay,Medium
101,202,12:00,21.7,64,Monday,Yes,352,Clear,Weekend,Low
103,202,18:00,34.5,72,Saturday,Yes,559,Clear,WorkingDay,High
102,203,20:00,39.3,57,Thursday,No,671,Foggy,Weekend,Medium
105,201,18:00,39.8,63,Sunday,No,687,Cloudy,WorkingDay,High
101,204,06:00,20.8,79,Thursday,Yes,134,Foggy,Weekend,Low
103,204,16:00,27,62,Wednesday,Yes,383,Rainy,Weekend,Medium
104,203,08:00,36.5,66,Wednesday,Yes,104,Clear,WorkingDay,Medium
101,205,18:00,31.4,85,Monday,Yes,414,Foggy,Weekend,High
105,202,10:00,39.1,82,Wednesday,Yes,617,Cloudy,WorkingDay,High
101,203,12:00,23.6,79,Tuesday,Yes,214,Foggy,Weekend,High
105,201,14:00,29.6,56,Saturday,Yes,628,Clear,WorkingDay,Low
101,201,18:00,22.6,70,Tuesday,Yes,712,Clear,WorkingDay,High
105,201,14:00,32.3,78,Saturday,Yes,332,Foggy,WorkingDay,High
102,203,08:00,28.9,64,Thursday,No,982,Clear,WorkingDay,High
102,204,12:00,30.7,62,Thursday,Yes,789,Rainy,Weekend,High
103,203,14:00,21.7,62,Thursday,No,216,Rainy,Weekend,Medium
102,204,16:00,28.2,72,Wednesday,Yes,640,Foggy,Weekend,Low
103,203,12:00,39.6,82,Tuesday,No,549,Cloudy,Weekend,High
105,205,08:00,28.2,82,Monday,Yes,475,Foggy,WorkingDay,Low
105,205,16:00,39.4,65,Sunday,No,493,Rainy,Weekend,High
105,204,10:00,39.7,66,Monday,Yes,476,Rainy,WorkingDay,High
104,202,08:00,37.4,76,Wednesday,No,384,Rainy,WorkingDay,Low
101,202,08:00,29,39,Monday,No,369,Clear,WorkingDay,Medium
104,203,08:00,23.8,74,Tuesday,Yes,576,Cloudy,Weekend,High
103,201,08:00,34.6,69,Saturday,Yes,825,Foggy,Weekend,Low
105,202,14:00,28.1,62,Monday,Yes,727,Foggy,WorkingDay,Low
102,203,08:00,38.3,83,Sunday,Yes,763,Foggy,Weekend,Medium
103,201,16:00,31.8,65,Sunday,Yes,169,Foggy,WorkingDay,Low
103,202,18:00,31.4,80,Saturday,Yes,272,Cloudy,Weekend,Medium
104,203,14:00,35.2,66,Thursday,No,473,Cloudy,WorkingDay,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
104,202,16:00,24.2,60,Sunday,No,397,Foggy,Weekend,Low
104,203,16:00,27.4,61,Thursday,No,558,Clear,WorkingDay,Medium
102,202,16:00,28.3,55,Thursday,Yes,174,Foggy,Weekend,Low
105,203,10:00,29.3,87,Sunday,Yes,415,Rainy,Weekend,Low
102,203,06:00,29.9,35,Sunday,No,136,Cloudy,Weekend,High
104,204,14:00,28.5,53,Sunday,No,291,Clear,Weekend,Low
105,205,12:00,35.1,63,Saturday,Yes,447,Cloudy,WorkingDay,Low
105,201,18:00,37.9,44,Tuesday,No,261,Cloudy,WorkingDay,High
105,202,10:00,33.6,32,Monday,No,332,Cloudy,Weekend,High
105,205,08:00,27.1,78,Monday,Yes,286,Foggy,Weekend,Medium
103,203,12:00,37.7,84,Monday,Yes,108,Foggy,WorkingDay,Low
103,204,12:00,24.8,80,Thursday,No,210,Foggy,Weekend,Low
104,205,10:00,33.1,56,Sunday,Yes,806,Foggy,WorkingDay,Low
103,204,12:00,24.8,80,Thursday,No,210,Foggy,Weekend,Low
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
103,202,18:00,31.4,80,Saturday,Yes,272,Cloudy,Weekend,Medium
104,202,18:00,23.5,50,Thursday,Yes,937,Cloudy,Weekend,Low
105,203,08:00,30,37,Tuesday,No,360,Clear,Weekend,Low
101,204,08:00,27.2,58,Sunday,Yes,781,Cloudy,WorkingDay,Low
101,201,18:00,23.2,65,Friday,Yes,357,Foggy,WorkingDay,Low
105,204,10:00,39.7,66,Monday,Yes,476,Rainy,WorkingDay,High
104,201,16:00,33.9,32,Saturday,No,755,Clear,Weekend,Medium
102,205,16:00,28.9,88,Thursday,No,326,Cloudy,WorkingDay,High
104,204,20:00,27.6,81,Tuesday,No,931,Rainy,WorkingDay,Low
105,201,08:00,34.3,56,Saturday,No,168,Foggy,WorkingDay,Low
101,201,06:00,38.9,39,Tuesday,No,182,Cloudy,Weekend,High
105,201,18:00,34.6,50,Monday,Yes,714,Clear,WorkingDay,High
103,201,18:00,32.5,33,Monday,No,873,Clear,Weekend,Medium
104,201,06:00,21.7,37,Friday,No,519,Cloudy,Weekend,Medium
105,203,10:00,20.6,38,Saturday,No,823,Clear,WorkingDay,Low
105,203,06:00,37.1,50,Wednesday,No,260,Cloudy,WorkingDay,Medium
102,201,20:00,25.9,77,Wednesday,Yes,939,Foggy,WorkingDay,High
105,203,08:00,30,37,Tuesday,No,360,Clear,Weekend,Low
105,205,16:00,30.5,88,Friday,No,589,Cloudy,WorkingDay,Medium
102,205,16:00,37.5,58,Sunday,No,799,Clear,Weekend,Low
101,204,08:00,37.2,69,Thursday,No,660,Foggy,Weekend,High
105,204,16:00,21.1,70,Sunday,Yes,175,Clear,Weekend,Low
103,201,18:00,35.8,66,Saturday,Yes,939,Cloudy,WorkingDay,High
103,203,16:00,31.1,66,Sunday,Yes,664,Rainy,Weekend,Low
102,202,16:00,22.9,32,Monday,Yes,761,Cloudy,WorkingDay,Medium
103,204,20:00,38.6,78,Thursday,Yes,401,Cloudy,WorkingDay,Medium
104,203,08:00,31.1,51,Thursday,Yes,960,Clear,Weekend,Medium
103,204,14:00,27.3,76,Monday,Yes,662,Foggy,WorkingDay,Low
103,203,08:00,30.1,54,Wednesday,Yes,722,Clear,Weekend,Low
103,202,18:00,28.4,55,Tuesday,Yes,541,Clear,Weekend,Low
102,205,12:00,23.5,30,Monday,Yes,850,Rainy,WorkingDay,Medium
104,204,16:00,37.2,64,Tuesday,No,599,Rainy,WorkingDay,Medium
102,203,08:00,29,70,Tuesday,Yes,260,Rainy,WorkingDay,High
103,201,20:00,35.4,73,Monday,Yes,719,Rainy,Weekend,Low
105,205,18:00,24.5,38,Monday,No,894,Rainy,Weekend,High
105,202,10:00,33.6,32,Monday,No,332,Cloudy,Weekend,High
101,202,12:00,21.7,64,Monday,Yes,352,Clear,Weekend,Low
101,202,06:00,39.7,76,Thursday,No,738,Rainy,WorkingDay,High
102,203,12:00,21.5,68,Wednesday,No,140,Rainy,Weekend,Medium
101,204,06:00,36,61,Tuesday,No,769,Clear,Weekend,High
102,202,06:00,28.1,68,Friday,Yes,626,Clear,Weekend,Low
102,202,16:00,22.9,32,Monday,Yes,761,Cloudy,WorkingDay,Medium
102,201,10:00,23.3,84,Friday,Yes,896,Rainy,WorkingDay,Low
101,201,20:00,39.4,67,Tuesday,Yes,965,Clear,WorkingDay,Medium
104,203,16:00,38.4,65,Thursday,Yes,326,Rainy,Weekend,Medium
102,201,18:00,26.3,61,Sunday,Yes,999,Cloudy,WorkingDay,High
104,203,06:00,37.3,70,Monday,Yes,880,Clear,WorkingDay,Medium
101,201,14:00,31.3,87,Sunday,No,876,Clear,Weekend,Medium
101,202,06:00,36.6,75,Wednesday,No,429,Foggy,Weekend,Low
103,204,10:00,32.9,81,Thursday,Yes,588,Foggy,Weekend,Medium
104,203,14:00,36.2,30,Saturday,No,418,Rainy,Weekend,Medium
105,201,12:00,32.7,53,Wednesday,No,464,Cloudy,Weekend,Low
103,205,16:00,22.6,80,Friday,No,784,Foggy,Weekend,High
103,203,18:00,22.7,50,Wednesday,Yes,922,Cloudy,WorkingDay,Low
104,205,08:00,23.3,78,Wednesday,No,625,Cloudy,WorkingDay,Low
101,205,08:00,21.3,43,Friday,Yes,470,Cloudy,WorkingDay,Low
102,203,06:00,29.9,35,Sunday,No,136,Cloudy,Weekend,High
105,201,18:00,37.9,44,Tuesday,No,261,Cloudy,WorkingDay,High
104,202,10:00,39.7,40,Sunday,No,952,Foggy,WorkingDay,High
101,202,18:00,29.4,56,Saturday,No,683,Foggy,Weekend,Low
101,203,14:00,22.4,63,Thursday,No,230,Cloudy,WorkingDay,Medium
101,204,12:00,37.3,35,Sunday,Yes,217,Foggy,Weekend,Medium
103,205,10:00,35.6,35,Friday,No,566,Foggy,Weekend,High
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
105,204,10:00,26.8,61,Monday,No,136,Clear,Weekend,Low
103,204,08:00,37.5,76,Monday,Yes,476,Clear,WorkingDay,Low
